stop_id,stop_name,stop_lat,stop_lon,n_arrivals,n_delay_events,avg_delay_min,share_over_5min,share_on_time_or_early,impact_score,norm_impact,norm_arrivals,hotspot_score
de:11000:900023204::2,Europa-Center (Berlin),52.50412,13.3372,2411,10.0,3.4,0.1,0.3,81974.0,0.4763548458328975,0.4063026626221773,0.45533919086968144
de:11000:900023203::6,U Kurfürstendamm (Berlin),52.503924,13.33244,2207,12.0,3.1666666666666665,0.16666666666666666,0.5,83866.0,0.4873493485815232,0.37192450286484663,0.4527218948665202
de:11000:900020202:1:50,S Beusselstr. (Berlin),52.534359,13.329406,2205,8.0,4.75,0.25,0.25,83790.0,0.48690770893622953,0.37158746208291205,0.45231163488023424
de:11000:900140011::8,Antonplatz (Berlin),52.548527,13.451975,2266,12.0,3.0,0.16666666666666666,0.3333333333333333,81576.0,0.4740420487430703,0.38186720593191775,0.4463895958997245
de:11000:900018101::5,U Jakob-Kaiser-Platz (Berlin),52.536906,13.294096,2025,10.0,4.1,0.3,0.3,83025.0,0.4824622572434713,0.34125379170879677,0.44009971758306893
de:11000:900040101::3,S Halensee (Berlin),52.49696,13.290522,2091,11.0,3.5454545454545454,0.18181818181818182,0.45454545454545453,81549.0,0.4738851504480318,0.352376137512639,0.437432446567414
de:11000:900044202:1:50,S+U Bundesplatz (Berlin),52.477687,13.329539,1612,8.0,6.625,0.375,0.125,85436.0,0.4964726938856153,0.27165487023929896,0.4290273467917204
de:11000:900023204::1,Europa-Center (Berlin),52.50375,13.337328,2207,14.0,2.4285714285714284,0.07142857142857142,0.2857142857142857,75037.99999999999,0.4360494171518891,0.37192450286484663,0.41681194286577633
de:11000:900096305::2,Wilhelmsruher Damm/Treuenbrietzener Str. (Berlin),52.596973,13.359507,2810,11.0,2.1818181818181817,0.09090909090909091,0.18181818181818182,67439.99999999999,0.39189707471845464,0.4735422986181328,0.41639064188835806
de:11000:900086161::2,U Otisstraße (Berlin),52.569861,13.3006,1686,7.0,6.714285714285714,0.42857142857142855,0.42857142857142855,79242.0,0.4604790627941843,0.28412537917087965,0.4075729577071929
de:11000:900194006::10,S Schöneweide/Sterndamm (Berlin),52.454245,13.509443,2572,6.0,4.333333333333333,0.16666666666666666,0.16666666666666666,66872.0,0.3885963994746813,0.4334344455679137,0.40204781330265094
de:11000:900032402::1,"Berlin, Alt-Pichelsdorf",52.513358,13.195907,2122,14.0,2.4285714285714284,0.07142857142857142,0.35714285714285715,72147.99999999999,0.41925548853480227,0.35760026963262553,0.40075892286414927
de:11000:900100003:2:52,S+U Alexanderplatz Bhf (Berlin),52.52152,13.411226,2233,9.0,3.4444444444444446,0.1111111111111111,0.2222222222222222,69223.0,0.4022581732389619,0.37630603302999666,0.3944725311762723
de:11000:900110004:1:51,S Landsberger Allee (Berlin),52.529386,13.454998,2085,9.0,3.7777777777777777,0.2222222222222222,0.4444444444444444,70890.0,0.4119451901955999,0.35136501516683516,0.3937711376869705
de:11000:900005105::1,Lützowplatz (Berlin),52.50497,13.35192,2108,6.0,5.5,0.3333333333333333,0.3333333333333333,69564.0,0.4042397405948189,0.35524098415908323,0.38954011366409813
de:11000:900110001::2,S+U Schönhauser Allee (Berlin),52.549218,13.413741,1861,9.0,4.111111111111111,0.2222222222222222,0.3333333333333333,68857.0,0.40013132968399523,0.3136164475901584,0.37417686505584413
de:11000:900005208::2,Varian-Fry-Str./Potsdamer Platz (Berlin),52.509447,13.373993,1899,12.0,3.0,0.16666666666666666,0.08333333333333333,68364.0,0.39726648303755097,0.3200202224469161,0.37409260486036044
de:11000:900067251::2,Stadtbad Lankwitz (Berlin),52.441894,13.341816,2453,6.0,4.166666666666667,0.3333333333333333,0.5,61325.0,0.3563625164162105,0.4133805190428042,0.3734679172041886
de:11000:900100026::1,S+U Alexanderplatz Bhf/Gontardstr. (Berlin),52.521046,13.411326,2591,13.0,1.7692307692307692,0.07692307692307693,0.5384615384615384,59593.0,0.3462977813418872,0.43663633299629256,0.3733993468382088
de:11000:900100026::2,S+U Alexanderplatz Bhf/Gontardstr. (Berlin),52.521025,13.411285,2432,7.0,3.5714285714285716,0.2857142857142857,0.5714285714285714,60800.0,0.3533117162349058,0.4098415908324907,0.3702706786141813
de:11000:900067101::4,Leonorenstr./Siemensstr. (Berlin),52.444194,13.339739,2045,8.0,4.0,0.25,0.375,65440.0,0.3802749787896749,0.3446241995281429,0.3695797450112153
de:11000:900096303::1,Märkisches Zentrum (Berlin),52.596497,13.354076,2129,11.0,2.727272727272727,0.09090909090909091,0.2727272727272727,63870.0,0.3711516334855828,0.3587799123693967,0.36744011715072694
de:11000:900120004::5,S+U Warschauer Str. (Berlin),52.504976,13.448558,1988,9.0,3.6666666666666665,0.2222222222222222,0.2222222222222222,65604.0,0.38122799065583485,0.3350185372430064,0.3673651546319863
de:11000:900120004:2:53,S+U Warschauer Str. (Berlin),52.506404,13.450818,2113,13.0,2.3076923076923075,0.15384615384615385,0.3076923076923077,63389.99999999999,0.3683623304626756,0.35608358611391977,0.36467870715804884
de:11000:900176001::2,S Mahlsdorf Bhf (Berlin),52.512069,13.612104,1536,15.0,3.0,0.13333333333333333,0.3333333333333333,69120.0,0.40165963529862975,0.25884732052578363,0.35881594086677593
de:11000:900096308::1,Finsterwalder Str./Dannenwalder Weg (Berlin),52.595907,13.338498,2294,10.0,2.6,0.2,0.5,59644.00000000001,0.3465941447880711,0.38658577687900236,0.35859163441535047
de:11000:900023351::1,"Berlin, Bleibtreustr.",52.501827,13.320026,2353,8.0,3.125,0.125,0.375,58825.0,0.34183489650523574,0.3965284799460735,0.358242971537487
de:11000:900100016::2,U Rosa-Luxemburg-Platz (Berlin),52.527725,13.410522,1848,8.0,4.375,0.25,0.5,64680.0,0.37585858233673863,0.3114256825075834,0.35652871238799205
de:11000:900023203::7,U Kurfürstendamm (Berlin),52.504603,13.331632,2097,6.0,4.833333333333333,0.3333333333333333,0.16666666666666666,60813.0,0.3533872598584429,0.3533872598584429,0.3533872598584429
de:11000:900100005::1,U Alexanderplatz (Berlin) [Tram],52.522141,13.414628,2591,9.0,2.3333333333333335,0.1111111111111111,0.5555555555555556,54411.0,0.31618493079041876,0.43663633299629256,0.3523203514521809
de:11000:900054173::2,Hauptstr./Martin-Luther-Str. (Berlin),52.479951,13.346097,1708,8.0,4.75,0.25,0.25,64904.0,0.37716025708076195,0.2878328277721604,0.35036202828818147
de:11000:900058101:5:58,S Südkreuz Bhf (Berlin),52.475881,13.365602,1848,7.0,4.857142857142857,0.2857142857142857,0.42857142857142855,62832.0,0.3651197656985461,0.3114256825075834,0.3490115407412573
de:11000:900067221::3,S Lankwitz (Berlin),52.438378,13.344253,3337,9.0,1.4444444444444444,0.1111111111111111,0.6666666666666666,43381.0,0.25208907174319817,0.5623525446579036,0.3451681136176098
de:11000:900120005:5:58,S Ostbahnhof (Berlin),52.510717,13.435552,1861,8.0,4.125,0.125,0.25,61413.0,0.3568738886370768,0.3136164475901584,0.34389665632300126
de:11000:900054151::1,Albertstr. (Berlin),52.484823,13.353282,1930,5.0,6.2,0.4,0.2,59830.0,0.3476749997094476,0.3252443545669026,0.3409458061666841
de:11000:900023301::4,U Uhlandstr. (Berlin),52.502809,13.326126,2743,18.0,1.0,0.0,0.5555555555555556,49374.0,0.28691468219378685,0.4622514324233232,0.33951570726264774
de:11000:900131527::2,Hermann-Hesse-Str./Waldstr. (Berlin),52.580528,13.40119,1622,4.0,9.5,0.5,0.25,61636.0,0.35816975233313575,0.27334007414897205,0.3327208488778866
de:11000:900025202::5,U Ruhleben (Berlin),52.525575,13.240931,1681,6.0,6.0,0.3333333333333333,0.3333333333333333,60516.0,0.35166137861301905,0.28328277721604317,0.33114779819392626
de:11000:900110004::2,S Landsberger Allee (Berlin),52.528655,13.456577,2171,8.0,3.125,0.125,0.375,54275.0,0.3153946282672617,0.3658577687900236,0.33053357042409026
de:11000:900130011::2,U Vinetastr. (Berlin),52.559185,13.413343,1861,8.0,3.875,0.125,0.125,57691.0,0.3352451681136176,0.3136164475901584,0.3287565519565798
de:11000:900100012::2,U Hausvogteiplatz (Berlin),52.513311,13.395536,1857,9.0,3.4444444444444446,0.1111111111111111,0.3333333333333333,57567.00000000001,0.3345245981660333,0.31294236602628916,0.32804992852411
de:11000:900003155::2,Rathaus Tiergarten (Berlin),52.526702,13.336859,1479,9.0,4.666666666666667,0.2222222222222222,0.3333333333333333,62118.0,0.3609706774519717,0.24924165824064712,0.3274519716885743
de:11000:900130501::2,"Berlin, Rathaus Pankow",52.569491,13.40421,1727,7.0,4.857142857142857,0.14285714285714285,0.14285714285714285,58718.0,0.341213114373046,0.29103471520053925,0.32615959462129396
de:11000:900029202::2,"Berlin, Moritzstr.",52.538297,13.200741,3419,11.0,1.0,0.0,0.45454545454545453,37609.0,0.21854770289273967,0.5761712167172228,0.3258347570400846
de:11000:900032106::2,"Berlin, Gatower Str./Heerstr.",52.515114,13.186132,2071,6.0,4.333333333333333,0.3333333333333333,0.3333333333333333,53845.99999999999,0.3129016886905384,0.3490057296932929,0.32373290099136476
de:11000:900152001::2,S Hohenschönhausen Bhf (Berlin),52.566442,13.513503,2526,6.0,3.1666666666666665,0.16666666666666666,0.16666666666666666,47994.0,0.27889543600292876,0.4256825075834176,0.32293155747707536
de:11000:900067201::4,Lankwitz Kirche (Berlin),52.436689,13.345229,1568,11.0,3.4545454545454546,0.18181818181818182,0.18181818181818182,59584.0,0.3462454819102077,0.26423997303673746,0.3216438292481666
de:11000:900023201:3:54,S+U Zoologischer Garten Bhf (Berlin),52.507031,13.331849,2275,11.0,2.0,0.18181818181818182,0.45454545454545453,50050.0,0.2908429506177144,0.3833838894506235,0.31860523226758714
de:11000:900086102::4,U Kurt-Schumacher-Platz (Berlin),52.563163,13.32547,2148,5.0,4.8,0.2,0.2,51552.0,0.29957114466022805,0.3619817997977755,0.31829434120149225
de:11000:900067221::2,S Lankwitz (Berlin),52.438752,13.343763,2750,9.0,1.7777777777777777,0.0,0.3333333333333333,44000.0,0.25568611043315553,0.46343107516009435,0.31800959985123717
de:11000:900170013::1,Landsberger Allee/Blumberger Damm (Berlin),52.546328,13.573007,1155,8.0,6.875,0.5,0.0,63525.0,0.3691468219378683,0.19464105156723963,0.31679509082667967
de:11000:900100503::2,"Berlin, Invalidenpark",52.528659,13.376728,2935,7.0,2.0,0.14285714285714285,0.42857142857142855,41090.0,0.2387759608567809,0.49460734748904617,0.3155253768464604
de:11000:900100003::2,S+U Alexanderplatz Bhf (Berlin),52.521754,13.41425,1872,6.0,4.833333333333333,0.16666666666666666,0.3333333333333333,54288.0,0.3154701718907988,0.3154701718907988,0.3154701718907988
de:11000:900082152::2,Rudower Str./Grüner Weg (Berlin),52.442785,13.456026,1586,10.0,3.6,0.2,0.5,57096.0,0.3317875945748056,0.267273340074149,0.3124333182246086
de:11000:900073241::2,Nahmitzer Damm/Marienfelder Allee (Berlin),52.412282,13.362642,2228,8.0,2.75,0.125,0.375,49016.0,0.28483432702253525,0.3754634310751601,0.3120230582383227
de:11000:900086102::3,U Kurt-Schumacher-Platz (Berlin),52.563324,13.327342,3253,15.0,0.7333333333333333,0.06666666666666667,0.7333333333333333,35783.0,0.20793672930976373,0.5481968318166498,0.31001476006182954
de:11000:900120016::4,Landsberger Allee/Petersburger Str. (Berlin),52.525958,13.44631,2088,6.0,4.0,0.0,0.0,50112.0,0.29120323559150657,0.3518705763397371,0.3094034378159757
de:11000:900024102:2:53,S Westkreuz (Berlin),52.500813,13.284665,1396,10.0,4.2,0.2,0.6,58632.0,0.3407133642481085,0.23525446579036063,0.3090756947107841
de:11000:900140006::10,Weißer See (Berlin),52.551522,13.464488,1973,9.0,2.888888888888889,0.2222222222222222,0.4444444444444444,51298.0,0.298095138477273,0.3324907313784968,0.3084138163476401
de:11000:900152001::1,S Hohenschönhausen Bhf (Berlin),52.5664,13.513545,2489,11.0,1.6363636363636365,0.09090909090909091,0.45454545454545453,44802.0,0.2603465709005962,0.4194472531176272,0.30807677556570545
de:11000:900054173::1,Hauptstr./Martin-Luther-Str. (Berlin),52.479746,13.345478,1614,3.0,11.333333333333334,0.6666666666666666,0.0,54876.0,0.31888706809386,0.27199191102123355,0.30481852097207207
de:11000:900130501::1,"Berlin, Rathaus Pankow",52.569556,13.404146,2105,8.0,2.875,0.125,0.375,48415.0,0.2813418871959369,0.3547354229861813,0.3033599479330102
de:11000:900120001:1:50,S+U Frankfurter Allee (Berlin),52.515383,13.47428,1787,7.0,4.142857142857143,0.2857142857142857,0.42857142857142855,51823.0,0.3011459386585777,0.3011459386585777,0.3011459386585777
de:11000:900026202::2,U Kaiserdamm (Berlin),52.510059,13.283103,1825,9.0,3.111111111111111,0.2222222222222222,0.3333333333333333,51100.00000000001,0.29694455098032385,0.30754971351533533,0.30012609974082727
de:11000:900160523::1,Gotlindestr. (Berlin),52.517826,13.49908,1692,9.0,3.4444444444444446,0.2222222222222222,0.1111111111111111,52452.0,0.30480108782817894,0.2851365015166835,0.2989017119347303
de:11000:900088202::4,U Borsigwerke (Berlin),52.582377,13.290218,2016,8.0,3.0,0.125,0.25,48384.0,0.2811617447090408,0.339737108190091,0.2987343537533559
de:11000:900120513::3,Klinikum im Friedrichshain (Berlin),52.524163,13.440164,1614,7.0,4.714285714285714,0.14285714285714285,0.0,53262.0,0.30950803667933474,0.27199191102123355,0.2982531989819044
de:11000:900170531::4,Wuhletalstr. (Berlin),52.557588,13.568134,1056,4.0,14.25,0.75,0.0,60192.0,0.34977859907255676,0.17795753286147623,0.29823227920923256
de:11000:900023172::1,S+U Zoologischer Garten/Jebensstr. (Berlin),52.506777,13.330847,2106,10.0,2.2,0.1,0.2,46332.00000000001,0.2692374742861128,0.35490394337714865,0.2949374150134235
de:11000:900088201::3,U Holzhauser Str. (Berlin),52.576954,13.294545,2016,10.0,2.3,0.1,0.1,46367.99999999999,0.26944667201283073,0.339737108190091,0.29053380286600883
de:11000:900061101::3,U Walther-Schreiber-Platz (Berlin),52.46537,13.329071,1505,4.0,8.75,0.5,0.0,52675.0,0.3060969515242379,0.2536231884057971,0.29035482258870565
de:11000:900096101::4,S+U Wittenau (Berlin),52.595542,13.335021,3311,12.0,0.75,0.0,0.5833333333333334,29799.0,0.17316341829085458,0.5579710144927537,0.28860569715142426
de:11000:900009102::9,U Leopoldplatz (Berlin),52.546924,13.358479,1946,6.0,4.0,0.16666666666666666,0.3333333333333333,46704.0,0.2713991841288658,0.3279406808223795,0.28836163313691987
de:11000:900077154::1,Mareschstr. (Berlin),52.475303,13.452741,1401,8.0,4.75,0.25,0.5,53238.0,0.3093685715281894,0.23609706774519718,0.28738712039329173
de:11000:900192001::2,S Schöneweide Bhf (Berlin),52.456127,13.50944,1836,9.0,2.888888888888889,0.1111111111111111,0.3333333333333333,47736.0,0.2773961856281162,0.30940343781597573,0.28699836128447404
de:11000:900078201:1:50,S+U Neukölln (Berlin),52.469492,13.443156,2317,9.0,2.0,0.1111111111111111,0.4444444444444444,41706.0,0.24235556640284509,0.39046174587125043,0.2867874202433667
de:11000:900028152::1,Klinikum Spandau (Berlin),52.550482,13.210024,1484,5.0,7.0,0.4,0.0,51940.0,0.3018258312704113,0.25008426019548363,0.286303359947933
de:11000:900056101::7,U Wittenbergplatz (Berlin),52.501999,13.341731,2377,8.0,2.125,0.125,0.5,40409.0,0.2348186371930314,0.4005729693292888,0.2845449368339086
de:11000:900003257::1,Lesser-Ury-Weg (Berlin),52.524246,13.36195,2211,11.0,1.7272727272727273,0.0,0.2727272727272727,42009.0,0.24411631393605523,0.37259858442871585,0.2826609950838534
de:11000:900054102::3,U Kleistpark (Berlin),52.490965,13.360819,2059,6.0,3.5,0.16666666666666666,0.5,43239.0,0.2512639029322548,0.3469834850016852,0.2799797775530839
de:11000:900024102:3:54,S Westkreuz (Berlin),52.500854,13.283931,1540,4.0,7.75,0.5,0.5,47740.0,0.27741942981997375,0.25952140208965285,0.2720500215008774
de:11000:900192001::1,S Schöneweide Bhf (Berlin),52.456042,13.509208,1781,7.0,3.5714285714285716,0.14285714285714285,0.42857142857142855,44525.0,0.2587369106144602,0.30013481631277383,0.2711562823239543
de:11000:900075153::1,Pflügerstr. (Berlin),52.490126,13.43421,2101,8.0,2.375,0.25,0.375,39919.0,0.23197122369048034,0.3540613414223121,0.26859825901002987
de:11000:900056105::3,An der Urania (Berlin),52.501354,13.347643,1566,8.0,3.625,0.25,0.375,45414.0,0.2639029322548028,0.2639029322548028,0.2639029322548028
de:11000:900195502::2,Venusstr. (Berlin),52.405913,13.524337,1191,6.0,7.0,0.6666666666666666,0.16666666666666666,50022.0,0.2906802412747115,0.20070778564206268,0.2636885045849168
de:11000:900120003:2:53,S Ostkreuz Bhf (Berlin),52.503125,13.468633,2276,10.0,1.6,0.1,0.6,36416.0,0.21161512267122254,0.38355240984159084,0.263196308822333
de:11000:900083351::2,Lieselotte-Berger-Str. (Berlin),52.404686,13.510212,1822,6.0,3.8333333333333335,0.16666666666666666,0.5,41906.0,0.24351777599572308,0.30704415234243343,0.26257568889973615
de:11000:900064301::3,S Lichterfelde Ost Bhf (Berlin),52.42884,13.32818,1635,14.0,1.9285714285714286,0.07142857142857142,0.2857142857142857,44145.0,0.2565287123879921,0.27553083923154703,0.26222935044105855
de:11000:900100002::2,S Hackescher Markt (Berlin),52.521784,13.402562,2432,16.0,0.875,0.0625,0.5625,34048.0,0.19785456109154725,0.4098415908324907,0.26145067001383027
de:11000:900089451::1,Buddestr. (Berlin),52.590987,13.286922,1762,7.0,3.4285714285714284,0.14285714285714285,0.5714285714285714,42288.0,0.24573759631812,0.296932928884395,0.2610961960880025
de:11000:900131505::1,Tschaikowskistr. (Berlin),52.57581,13.398893,1268,5.0,7.6,0.6,0.0,48184.0,0.2799995351161628,0.21368385574654533,0.26010483130527756
de:11000:900037204::2,"Berlin, Reimerweg",52.521589,13.155194,1798,9.0,2.5555555555555554,0.1111111111111111,0.5555555555555556,41354.0,0.24031007751937986,0.30299966295921804,0.2591169531513313
de:11000:900100002:1:50,S Hackescher Markt (Berlin),52.522663,13.402462,2231,4.0,4.0,0.25,0.75,35696.0,0.2074311681368618,0.375968992248062,0.25799251537022183
de:11000:900029371::2,S+U Rathaus Spandau (Berlin),52.534898,13.198419,2469,9.0,1.4444444444444444,0.1111111111111111,0.4444444444444444,32097.0,0.18651720651302256,0.4160768452982811,0.2553850981486001
de:11000:900067251::1,Stadtbad Lankwitz (Berlin),52.442229,13.341449,2130,8.0,2.125,0.125,0.5,36210.0,0.2104180467905582,0.358948432760364,0.25497716258149994
de:11000:900037204::1,"Berlin, Reimerweg",52.521577,13.156097,1814,7.0,3.142857142857143,0.2857142857142857,0.5714285714285714,39908.0,0.23190730216287206,0.305695989214695,0.25404390827841894
de:11000:900100014::2,U Märkisches Museum (Berlin),52.512309,13.410213,1858,4.0,5.25,0.25,0.25,39018.0,0.22673546947456505,0.3131108864172565,0.25264809455737247
de:11000:900100010::2,U Anton-W.-Amo-Str. (Mohrenstr.) (Berlin),52.511723,13.385135,1857,10.0,2.1,0.1,0.4,38997.0,0.22661343746731286,0.31294236602628916,0.25251211603500573
de:11000:900160012::2,"Berlin, Herzbergstr./Siegfriedstr. [Siegfriedstr]",52.525445,13.49966,1333,6.0,5.666666666666667,0.3333333333333333,0.3333333333333333,45322.0,0.263368315842079,0.2246376811594203,0.25174912543728134
de:11000:900130002::3,S+U Pankow (Berlin),52.566867,13.412332,2756,11.0,0.9090909090909091,0.09090909090909091,0.5454545454545454,27560.0,0.16015248189858558,0.4644421975058982,0.25143939658077935
de:11000:900056102::4,U Nollendorfplatz (Berlin),52.499369,13.354548,1849,4.0,5.25,0.25,0.0,38829.0,0.22563718140929534,0.3115942028985507,0.25142428785607196
de:11000:900062202::3,S+U Rathaus Steglitz (Berlin),52.456472,13.322187,1793,9.0,2.4444444444444446,0.1111111111111111,0.4444444444444444,39446.00000000001,0.22922259800332395,0.30215706100438156,0.2511029369036412
de:11000:900003201::4,S+U Berlin Hauptbahnhof,52.526632,13.368819,2161,7.0,2.2857142857142856,0.14285714285714285,0.5714285714285714,34576.0,0.20092279441674513,0.36417256488035055,0.24989772555582673
de:11000:900180528::1,Anemonenstr. (Berlin),52.444175,13.593619,1128,7.0,6.0,0.2857142857142857,0.2857142857142857,47376.0,0.27530420836093583,0.19009100101112233,0.24974024615599177
de:11000:900082202::4,U Johannisthaler Chaussee (Berlin),52.429484,13.453134,1683,6.0,4.0,0.16666666666666666,0.3333333333333333,40392.0,0.23471984937763676,0.28361981799797775,0.24938983996373904
de:11000:900032452::2,Jaczostr. (Berlin),52.514247,13.191368,1548,12.0,2.25,0.08333333333333333,0.3333333333333333,41796.0,0.24287856071964017,0.2608695652173913,0.24827586206896549
de:11000:900003201::2,S+U Berlin Hauptbahnhof,52.526583,13.369713,2211,10.0,1.5,0.1,0.5,33165.0,0.19272340573899097,0.37259858442871585,0.24668595934590842
de:11000:900037255::2,Heerstr. 438-446 (Berlin),52.5207,13.159454,1798,2.0,10.5,1.0,0.0,37758.0,0.21941354903943378,0.30299966295921804,0.24448938321536906
de:11000:900130013::1,Pankow Kirche (Berlin),52.570227,13.410772,1410,7.0,4.285714285714286,0.14285714285714285,0.2857142857142857,42300.0,0.2458073288936927,0.23761375126390294,0.24334925560475573
de:11000:900171002:1:50,S Friedrichsfelde Ost (Berlin),52.514058,13.519948,1838,8.0,2.5,0.125,0.375,36760.0,0.21361412317097264,0.3097404785979104,0.24245202979905395
de:11000:900192001::3,S Schöneweide Bhf (Berlin),52.455897,13.510494,1830,9.0,2.2222222222222223,0.1111111111111111,0.5555555555555556,36600.0,0.21268435549667028,0.3083923154701719,0.24139674348872076
de:11000:900191002::2,S Plänterwald (Berlin),52.478982,13.474443,1175,9.0,4.222222222222222,0.3333333333333333,0.2222222222222222,44650.0,0.259463291610009,0.19801145938658576,0.24102774194298202
de:11000:900096307::1,Wilhelmsruher Damm (Berlin),52.597262,13.366384,1713,8.0,2.75,0.125,0.375,37686.0,0.2189951535859977,0.28867542972699695,0.23989923642829747
de:11000:900100001:3:55,S+U Friedrichstr. Bhf (Berlin),52.520458,13.387211,2003,8.0,2.125,0.25,0.25,34051.0,0.1978719942354404,0.337546343107516,0.2397742988970631
de:11000:900023304::4,Olivaer Platz (Berlin),52.500651,13.312006,2745,8.0,1.125,0.0,0.25,24705.0,0.14356193996025243,0.4625884732052578,0.23926989993375403
de:11000:900120019::5,Platz der Vereinten Nationen (Berlin),52.523268,13.433052,1614,7.0,3.4285714285714284,0.14285714285714285,0.0,38736.0,0.2250967539486071,0.27199191102123355,0.23916530107039502
de:11000:900058102::2,S Priesterweg (Berlin),52.458675,13.355021,1239,10.0,3.5,0.2,0.5,43365.0,0.2519960949757679,0.20879676440849343,0.23903629580558555
de:11000:900040101:1:50,S Halensee (Berlin),52.496038,13.290596,3176,13.0,0.46153846153846156,0.07692307692307693,0.5384615384615384,19056.000000000004,0.11073533000941392,0.5352207617121671,0.2380809595202399
de:11000:900130002:1:51,S+U Pankow (Berlin),52.566292,13.41026,1314,9.0,3.5555555555555554,0.2222222222222222,0.5555555555555556,42048.0,0.24434294480666643,0.22143579373104147,0.23747079948397892
de:11000:900024104::3,"Berlin, Amtsgerichtsplatz",52.506912,13.294444,1343,7.0,4.428571428571429,0.2857142857142857,0.42857142857142855,41633.00000000001,0.24193135990144468,0.22632288506909337,0.23724881745173926
de:11000:900180007::4,Schloßplatz Köpenick (Berlin),52.444528,13.574838,1274,7.0,4.714285714285714,0.2857142857142857,0.42857142857142855,42042.0,0.2443080785188801,0.21469497809234916,0.2354241483909208
de:11000:900006102::3,Prinzenallee/Soldiner Str. (Berlin),52.559224,13.386723,1395,5.0,5.8,0.4,0.4,40455.0,0.23508594539939331,0.23508594539939331,0.23508594539939331
de:11000:900100004:1:51,S+U Jannowitzbrücke (Berlin),52.51425,13.419526,1961,8.0,2.125,0.25,0.5,33337.0,0.19372290598886605,0.3304684866868891,0.23474658019827294
de:11000:900089301::10,U Alt-Tegel (Berlin),52.589406,13.284007,1674,8.0,2.75,0.25,0.25,36828.0,0.21400927443255116,0.282103134479272,0.2344374324465674
de:11000:900003201:3:54,S+U Berlin Hauptbahnhof,52.525147,13.369354,2254,5.0,2.6,0.2,0.2,29302.000000000004,0.1702753274525528,0.3798449612403101,0.23314621758888
de:11000:900193002::5,S Adlershof (Berlin),52.43528,13.540568,1712,7.0,3.0,0.2857142857142857,0.42857142857142855,35952.0,0.20891879641574562,0.2885069093360297,0.23279523029183083
de:11000:900100025:1:51,S+U Brandenburger Tor (Berlin),52.516351,13.38169,1050,5.0,8.4,0.6,0.0,44100.0,0.2562672152295945,0.1769464105156724,0.23247097381541787
